BusinessId,RestaurantName,Neighborhood,Address,City,State,Zip,Stars,ReviewCount,AcceptsInsurance,AgesAllowed,Alcohol,Ambience,BYOB,BYOBCorkage,BestNights,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking,ByAppointmentOnly,Caters,CoatCheck,Corkage,DietaryRestrictions,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal,HairSpecializesIn,HappyHour,HasTV,Music,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsCounterService,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi
ohz8ljVxcZMo2bMGrBZfgw,Origin India Las Vegas,Eastside,"4480 Paradise Rd, Ste 1200",Las Vegas,NV,89169.0,3.5,399,Null,Null,2.0,1.0,0.0,2.0,1.0,1.0,Null,1.0,1.0,Null,1.0,0.0,1.0,Null,Null,Null,0.0,1.0,1.0,Null,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Null,1.0,1.0,2,1.0,1.0,1.0,0.0,1.0,1.0
zVpoYRSywKJdDQCFaACy1A,Tiger Sushi,Spring Valley,4825 S Rainbow Blvd,Las Vegas,NV,89103.0,3.5,7,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,Null,Null,Null,Null,0.0,0.0,Null,1.0,1.0,2,1.0,1.0,1.0,Null,1.0,Null
7dHYudt6OOIjiaxkSvv3lQ,In-N-Out Burger,Westside,2900 W Sahara Ave,Las Vegas,NV,89102.0,4.0,383,Null,Null,0.0,1.0,0.0,1.0,Null,1.0,Null,1.0,1.0,Null,0.0,Null,0.0,Null,Null,1.0,Null,1.0,3.0,Null,Null,0.0,Null,1.0,Null,1.0,0.0,1.0,0.0,1.0,1,0.0,0.0,1.0,Null,1.0,0.0
T9XOUa2dX4conDOqjUtmhA,Sicily's Pizza II,Null,3137 Industrial Rd,Las Vegas,NV,89109.0,1.5,11,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Bo6JrUUD7aIyjhmaz9M9kw,Koolthai Restaurant,Null,3185 S Highland Dr,Las Vegas,NV,89109.0,3.5,6,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,1.0,1.0,2,1.0,1.0,1.0,Null,Null,0.0
Zp_VEAtFMgZWUhUc1WR6Zw,Evo Cafe,Westside,"3310 S Jones Blvd, Ste G",Las Vegas,NV,89146.0,4.5,14,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,0.0,Null,1.0,Null
0WQVG1oZOkdUvi7XoGp5OA,Johnny Fontane's Bar & Grill,Westside,5310 W Sahara Ave,Las Vegas,NV,89146.0,3.5,45,Null,Null,2.0,1.0,Null,Null,3.0,1.0,0.0,1.0,1.0,Null,Null,0.0,Null,Null,0.0,Null,0.0,Null,Null,Null,1.0,1.0,1.0,1.0,Null,0.0,Null,Null,Null,1.0,1,0.0,Null,Null,1.0,1.0,1.0
mz1zD5_eqyCQNuzAqB_iKg,Pancho's Kitchen,Westside,"5201 W Charleston Blvd, Ste 120-130",Las Vegas,NV,89146.0,4.5,264,Null,Null,1.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,5.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,1.0,1.0,2,1.0,1.0,1.0,Null,1.0,0.0
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes & Buns,The Strip,3708 Las Vegas Blvd S,Las Vegas,NV,89109.0,4.0,3025,Null,Null,2.0,1.0,Null,Null,3.0,0.0,0.0,1.0,2.0,Null,1.0,0.0,Null,Null,0.0,0.0,0.0,1.0,2.0,Null,1.0,1.0,0.0,1.0,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,0.0,1.0,1.0
hT7SDPbIacR74vSANYsOug,3535 Bar,The Strip,"The Linq, 3535 Las Vegas Blvd S, The Linq",Las Vegas,NV,89109.0,4.0,29,Null,Null,2.0,1.0,Null,Null,3.0,0.0,Null,1.0,2.0,Null,Null,0.0,Null,Null,Null,Null,0.0,Null,Null,Null,1.0,1.0,0.0,2.0,Null,0.0,Null,Null,Null,1.0,2,0.0,Null,Null,1.0,Null,2.0
0UU80qvegO6buEu3L0KhPQ,7-Eleven,Null,3501 E Bonanza Rd,Las Vegas,NV,89110.0,3.5,3,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,Null,Null
Vv3jTDk4epPDr0oBTMZ4dQ,Fuji Japanese Restaurant,Eastside,"3430 E Tropicana Ave, Ste 30",Las Vegas,NV,89121.0,4.0,25,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,0.0,0.0,1.0,2,1.0,1.0,1.0,Null,1.0,0.0
-N_agk8RUHvHk3GVDsyunQ,Hitchin Post Saloon & Steakhouse,Null,3650 Las Vegas Blvd N,Las Vegas,NV,89115.0,4.0,70,Null,Null,2.0,2.0,Null,Null,3.0,1.0,Null,0.0,1.0,Null,0.0,0.0,Null,Null,Null,Null,0.0,0.0,3.0,Null,1.0,1.0,0.0,0.0,Null,1.0,0.0,Null,0.0,1.0,2,0.0,1.0,1.0,1.0,1.0,1.0
lYsq47uDzdjYUGtyUq8aaQ,Mundo Restaurant,Downtown,"495 S Grand Central Pkwy, Bldg A-116",Las Vegas,NV,89106.0,4.0,376,Null,Null,2.0,1.0,Null,Null,Null,1.0,Null,1.0,2.0,Null,1.0,Null,Null,Null,Null,Null,Null,0.0,1.0,Null,Null,1.0,Null,1.0,Null,1.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,1.0,0.0
5xdKUuu4DbJ71KGbwRXfFg,Ramen KoBo,Spring Valley,7040 S Durango Dr,Las Vegas,NV,89113.0,4.0,470,Null,Null,1.0,1.0,Null,Null,Null,0.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,0.0,2,0.0,1.0,1.0,Null,Null,0.0
ZAuAwz1ijuydn5yL3q3rzA,Japanese Curry Zen,Chinatown,"5020 Spring Mountain Rd, Ste 1",Las Vegas,NV,89146.0,4.5,916,Null,Null,1.0,1.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,1.0,1.0,Null,Null,0.0
OQQILFCLm5jL5inXtcj4rQ,Butch Cassidy's Bar & Grill,Eastside,5225 E Tropicana Ave,Las Vegas,NV,89122.0,4.0,6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ec1xAYXFKc5P7as_uIbzUA,Fancy Fine European Bakery,Westside,420 S Rampart Blvd,Las Vegas,NV,89145.0,1.5,3,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,1.0,5.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1,Null,Null,Null,Null,1.0,1.0
clXf1Kkl5ynDMBhKS9a_Vw,Snow Vegas Shave Ice,Southeast,5685 Mountain Vista,Las Vegas,NV,89120.0,5.0,12,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,1.0,0.0
khXRwuslAgvZ8PkqCgiBKw,Gianna's Pizza,Westside,"3620 W Sahara Ave, Ste W4",Las Vegas,NV,89102.0,4.0,82,Null,Null,1.0,1.0,Null,Null,Null,0.0,0.0,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,1.0,Null,1.0,0.0,Null,1.0,1.0,1,1.0,1.0,1.0,Null,1.0,1.0
7ZUYzw56X2WPcjmEWI6zIA,Trader Joe's,Westside,2101 S Decatur Blvd,Las Vegas,NV,89102.0,4.5,239,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,Null,Null,0.0,Null,1.0,Null
q67wozoTZSPb6DHjglpybw,Rox,Null,5285 Dean Martin Dr,Las Vegas,NV,89136.0,2.5,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null
F-KODn514Vqnxr1pkKjN7g,Tiki Ice,Southeast,6605 Las Vegas Blvd S,Las Vegas,NV,89119.0,4.5,8,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,Null,Null,1.0,Null
0xzmIBsJQc5eUNLucFrZ0Q,Stratta,The Strip,"Wynn Las Vegas, 3131 Las Vegas Blvd S",Las Vegas,NV,89109.0,3.5,185,Null,Null,2.0,1.0,Null,Null,Null,Null,Null,1.0,2.0,Null,0.0,Null,Null,Null,Null,Null,Null,0.0,2.0,Null,Null,1.0,Null,1.0,Null,0.0,1.0,Null,0.0,1.0,3,1.0,1.0,1.0,Null,1.0,0.0
RQu_Bv7EFf5NKMnh_3E7Ag,Sedona Lounge,Spring Valley,9580 W Flamingo Rd,Las Vegas,NV,89147.0,3.5,238,Null,Null,2.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,0.0,Null,Null,0.0,2.0,Null,Null,1.0,Null,1.0,Null,1.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,1.0,1.0
zp-K5s3pGTWuuaVBWo6WZA,HoneyBaked Ham,Westside,1112 S Rainbow Blvd,Las Vegas,NV,89146.0,4.0,41,Null,Null,0.0,0.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,2,0.0,0.0,1.0,Null,Null,0.0
pvLUYFU0zF7ADbK0sPkslg,Arby's,Null,6010 W Flamingo Rd,Las Vegas,NV,89103.0,3.0,23,Null,Null,0.0,0.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
Zrtozs1rdJREGNxFRTcV3Q,Quickee Burgers,Westside,238 S Rainbow Blvd,Las Vegas,NV,89145.0,2.5,3,Null,Null,0.0,0.0,Null,Null,Null,1.0,0.0,1.0,0.0,Null,Null,Null,Null,Null,Null,0.0,Null,1.0,1.0,Null,Null,0.0,Null,1.0,Null,1.0,0.0,Null,1.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
0keht9nVTliinChbGWWkkg,Tapas by Alex Stratta,Westside,"440 S Rampart Blvd, Ste 180",Las Vegas,NV,89145.0,3.0,53,Null,Null,2.0,1.0,Null,Null,Null,1.0,Null,1.0,4.0,Null,1.0,Null,Null,Null,1.0,Null,Null,0.0,1.0,Null,Null,1.0,Null,1.0,Null,1.0,0.0,Null,0.0,1.0,3,1.0,1.0,1.0,Null,1.0,1.0
qEg0K_45TBlzHMOR9GC4Pg,Ciao Ciao Pizza,Spring Valley,"4460 S Durango, Ste H",Las Vegas,NV,89147.0,4.0,37,Null,Null,2.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,0.0,0.0,Null,1.0,1.0,2,1.0,1.0,1.0,Null,1.0,Null
0N53m33GANYeHHl-s22d4Q,Port of Subs,Eastside,190 E Flamingo Rd,Las Vegas,NV,89109.0,4.0,18,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,0.0,1,0.0,Null,1.0,Null,Null,1.0
OjmBJUF5r2XIBKpFGTfJlA,Speedee Mart,Spring Valley,5675 S Grand Canyon Dr,Las Vegas,NV,89148.0,3.5,7,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,Null,Null
ZYocFoV0HhWzS_U7R7svqQ,Sonic Drive-In,Null,6464 N Decatur Blvd,Las Vegas,NV,89131.0,3.0,21,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,0.0,Null,2.0,Null,0.0,0.0,Null,0.0,0.0,1,0.0,0.0,1.0,Null,Null,0.0
dGISLd9m-TX3yusugg6uEg,StripTease,Chinatown,3750 S Valley View Blvd,Las Vegas,NV,89103.0,3.0,6,Null,Null,2.0,0.0,Null,Null,Null,0.0,Null,1.0,0.0,Null,Null,0.0,Null,Null,Null,Null,0.0,Null,Null,Null,0.0,1.0,1.0,2.0,Null,0.0,Null,Null,Null,1.0,3,Null,Null,Null,1.0,Null,Null
EAwh1OmG6t6p3nRaZOW_AA,"Ellis Island Hotel, Casino & Brewery",Eastside,4178 Koval Ln,Las Vegas,NV,89109.0,4.0,2087,Null,Null,2.0,1.0,0.0,0.0,3.0,0.0,Null,1.0,2.0,0.0,0.0,0.0,Null,Null,Null,Null,0.0,0.0,1.0,Null,1.0,1.0,0.0,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,1.0
VlnOGlkwsWaWqyzDxvMMMA,Flavor Flav's House of Flavor,Eastside,3333 S Maryland Pkwy,Las Vegas,NV,89169.0,2.5,56,Null,Null,0.0,1.0,Null,Null,Null,Null,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,1.0,0.0,1,0.0,0.0,1.0,Null,Null,0.0
hs1SejlpCnNzVwpY2enGCg,Fortunes,Null,325 E Flamingo Rd,Las Vegas,NV,89169.0,3.5,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,Null,Null,Null,Null,Null,1.0
hvqcMFMiCiuW_O2aQM7x5w,Ambrosia Café,Southwest,"7377 S Jones Blvd, Ste 116",Las Vegas,NV,89139.0,3.5,49,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,0.0,Null,1.0,0.0,Null,1.0,1.0,2,0.0,1.0,1.0,Null,1.0,Null
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,Eastside,4455 Paradise Rd,Las Vegas,NV,89169.0,3.5,846,Null,Null,2.0,1.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,4.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,1.0,0.0,1.0,2,0.0,1.0,1.0,Null,1.0,0.0
Pe6MFhOa69NZIKHHjlQiNw,Dyer's Gourmet Popcorn,Spring Valley,4075 S Durango Dr,Las Vegas,NV,89147.0,4.5,26,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,Null,Null,1.0,Null
5ZyF-uAb4RVN05THprS3IQ,Tropical Smoothie Cafe,The Strip,3850 Las Vegas Blvd S,Las Vegas,NV,89119.0,3.0,13,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,0.0,Null,1.0,0.0,Null,Null,0.0,Null,2.0,Null,1.0,0.0,Null,1.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
GP7_e6cbOd17ASWcJ0_FSQ,Assa Karaoke,Eastside,953 E Sahara Ave,Las Vegas,NV,89104.0,5.0,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
T3rBg9LEj_R1mb7C_-0Gwg,Speedee Mart,Westside,8570 W Sahara Ave,Las Vegas,NV,89117.0,2.5,4,Null,Null,Null,Null,Null,Null,Null,0.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,Null,Null,Null,Null,Null,Null
GCen6oV-_6PfMP_uKN-dZw,Pizzeria Enzo Restaurant,Southeast,9500 S Eastern Ave,Las Vegas,NV,89123.0,4.0,21,Null,Null,2.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,1.0,1.0,2,0.0,1.0,1.0,Null,1.0,Null
3AEWSso6YdRb00SICNKn7Q,Project Cupcake,Southeast,"9255 S Eastern Ave, Ste 310-2",Las Vegas,NV,89123.0,4.0,33,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,Null,Null,1.0,Null
8vrzErpjzhDabTWX1ZfOGA,El Picante,Southeast,"430 E Silverado Ranch Blvd, Ste 100",Las Vegas,NV,89123.0,4.0,14,Null,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,1.0,1.0,1,0.0,0.0,1.0,Null,1.0,Null
ZIWxmLautrCA56eowGQWFg,Perk Place,Eastside,3000 Paradise Rd,Las Vegas,NV,89109.0,2.0,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3,Null,Null,Null,Null,Null,Null
J8_AGg7Pb6s4B75MHBMEUQ,Tropical Smoothie Cafe,Southwest,"4262 Blue Diamond Rd, Ste 103",Las Vegas,NV,89139.0,2.0,223,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,1.0,0.0
O9J0XoJR16wWbSZpXs9Uwg,Tverskaya Russian Restaurant,Null,"4825 W Flamingo Rd, Ste 9 -10",Las Vegas,NV,89103.0,4.0,55,Null,Null,2.0,2.0,Null,Null,Null,Null,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,2,0.0,1.0,0.0,Null,0.0,1.0
aUafIYizHCm1raaUH9Zbsg,The Front Row Lounge,Null,4180 S Jones Blvd,Las Vegas,NV,89103.0,3.5,11,Null,Null,2.0,1.0,Null,Null,Null,1.0,Null,0.0,0.0,Null,Null,0.0,Null,Null,Null,Null,0.0,Null,Null,Null,0.0,1.0,0.0,1.0,Null,0.0,Null,Null,Null,1.0,2,0.0,Null,Null,1.0,Null,0.0
698nukvxe7mq2Fra5vDikQ,Rise & Shine a Steak & Egg Place,Spring Valley,9827 W Flamingo Rd,Las Vegas,NV,89147.0,4.0,730,Null,Null,0.0,1.0,Null,Null,Null,1.0,0.0,1.0,1.0,Null,1.0,Null,Null,Null,0.0,Null,Null,1.0,3.0,Null,Null,0.0,Null,1.0,Null,1.0,0.0,Null,0.0,1.0,2,0.0,1.0,1.0,Null,1.0,0.0
pzIcN449xQWWyPWsmj10OA,Durango Lodge,Spring Valley,3399 S Durango Dr,Las Vegas,NV,89117.0,3.0,51,Null,Null,2.0,0.0,Null,Null,3.0,1.0,Null,1.0,1.0,Null,0.0,0.0,Null,Null,Null,Null,0.0,0.0,0.0,Null,1.0,1.0,0.0,1.0,Null,0.0,0.0,Null,0.0,1.0,2,0.0,1.0,1.0,1.0,1.0,1.0
GEj88O1cW_rAShfjO2Xb0Q,99 Cents Only Stores,Spring Valley,4920 S Fort Apache Rd,Las Vegas,NV,89148.0,3.5,42,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,1.0,Null
GRWIABHedj1m8DDoAuTIMg,Centerfolds Cabaret LV,Eastside,4416 Paradise Rd,Las Vegas,NV,89169.0,3.5,18,Null,Null,2.0,0.0,Null,Null,Null,1.0,0.0,1.0,1.0,Null,Null,0.0,Null,Null,0.0,Null,1.0,0.0,Null,Null,1.0,1.0,1.0,2.0,Null,0.0,Null,Null,Null,1.0,2,1.0,Null,Null,1.0,1.0,0.0
TtqvXhjmXXd0nhibRAbpRg,Nozomi Sushi,Downtown,"2202 W Charleston Blvd, Ste 11",Las Vegas,NV,89102.0,4.0,106,Null,Null,1.0,1.0,Null,Null,0.0,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,0.0,1.0,2.0,Null,Null,1.0,1.0,0.0,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,0.0,0.0,0.0
laSyDWzuKb1wo1XWFEUsWQ,Goodfellas Bar & Restaurant,Null,2801 N Tenaya Way,Las Vegas,NV,89128.0,2.5,3,Null,Null,2.0,0.0,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,1.0,Null,1.0,Null,1.0,0.0,Null,Null,1.0,2,Null,1.0,Null,Null,Null,1.0
xpCBsOqICPNtcR07qOL0bw,Carl's Jr Restaurants,Chinatown,4815 Spring Mountain Rd,Las Vegas,NV,89102.0,2.5,20,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,3.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,1.0,0.0
E35tgfjzj5P5PV_w7Kgu8w,Wildburger,Null,2800 S Rancho Dr,Las Vegas,NV,89102.0,4.0,16,Null,Null,0.0,1.0,Null,Null,Null,Null,Null,1.0,1.0,Null,0.0,0.0,Null,Null,Null,0.0,0.0,1.0,2.0,Null,0.0,1.0,0.0,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,Null,1.0,0.0,Null,0.0
w7xofWhjSbWB5sEdkDFdZg,Project BBQ,Downtown,20 Fremont St,Las Vegas,NV,89101.0,3.5,39,Null,Null,Null,1.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,0.0,Null,Null,Null,0.0,0.0,Null,0.0,0.0,2,0.0,Null,1.0,Null,Null,0.0
r1e5Ot6_jGFyV2N_dn8JDQ,El Tricolor Bakery,Null,1951 N Decatur Blvd,Las Vegas,NV,89108.0,4.5,19,Null,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,1,Null,Null,Null,Null,Null,Null
N1AujkudU6TD4LqpFg72SQ,Las Vegas Kettle Corn & Special Events,Downtown,"707 E Fremont, Ste 1280",Las Vegas,NV,89101.0,4.0,28,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,Null,Null,1.0,Null,Null,Null
HojKatUfX4UHWaPqtl63NQ,Rivea,The Strip,"3940 Las Vegas Blvd S, Fl 64",Las Vegas,NV,89119.0,4.0,190,Null,Null,2.0,3.0,Null,Null,Null,0.0,Null,1.0,2.0,Null,0.0,Null,Null,Null,Null,Null,Null,0.0,1.0,Null,Null,0.0,Null,1.0,Null,1.0,1.0,Null,0.0,1.0,4,1.0,1.0,0.0,Null,Null,1.0
By7P2EBBvhqoSDj8PnQa8g,D.O.C.G. Enoteca,The Strip,3708 Las Vegas Blvd S,Las Vegas,NV,89109.0,3.5,365,Null,Null,2.0,0.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,0.0,1.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,3,1.0,1.0,0.0,Null,Null,0.0
nV2EI2KtETq3eLUZsK3NSQ,Fuzziwig's Candy Factory,Downtown,775 S Grand Central Pkwy,Las Vegas,NV,89106.0,3.5,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,Null,Null,Null,Null,Null,Null
L1-1P3acJc4gEFvWwjXcNQ,Meráki Greek Grill,Spring Valley,"4950 S Rainbow Blvd, Ste 160",Las Vegas,NV,89118.0,5.0,472,Null,Null,1.0,1.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,3.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,2,0.0,0.0,1.0,Null,1.0,1.0
BYKdkOGUGDsuYV9XW4_RGA,Little Havana Cafe and Smoke Shop,Southeast,"2381 E Windmill Ln, Ste 25",Las Vegas,NV,89123.0,5.0,24,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,Null,2,Null,Null,Null,Null,Null,1.0
