business_id,zip_code,violations,current_demerits,inspection_demerits,inspection_grade,current_score,inspection_score,rating,review_count,accepts_insurance,ages_allowed,alcohol,ambience,byob,byob_corkage,best_nights,bike_parking,business_accepts_bitcoin,business_accepts_creditcards,business_parking,byappointmentonly,caters,coat_check,corkage,dietary_restrictions,dogs_allowed,drive_thru,good_for_dancing,good_for_kids,good_for_meal,hair_specializes_in,happy_hour,has_tv,music,noise_level,open_24_hours,outdoor_seating,restaurants_attire,restaurants_counter_service,restaurants_delivery,restaurants_good_for_groups,restaurants_price_range2,restaurants_reservations,restaurants_table_service,restaurants_takeout,smoking,wheelchair_accessible,wifi,accepts_apple_pay,accepts_google_pay,gender_neutral_restrooms,good_for,good_for_working,has_gluten_free_options,has_pool_table,liked_by_vegans,liked_by_vegetarians,offers_military_discount,waiter_service
h0MNaniQdLa3ZGmXh9DDeQ,89115,31,0,52,A,95.0,90.0,2.5,37,-1,-1,0,1,-1,-1,3,1,-1,1,0,-1,1,0,-1,-1,-1,-1,0,1,0,-1,1,1,-1,1,-1,0,0,-1,1,0,1,0,1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8fiZjbPMgg4qDSLIdZsWZg,89108,48,66,121,A,95.0,91.36363636,4.0,39,-1,-1,0,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CgnHLwWbteqb8qxcZgBLyw,89103,44,36,133,B,95.0,89.16666667,3.5,56,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,1,0,-1,1,-1,0,0,-1,1,1,2,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KdQM64AQ5_ppgs6RolwJ4w,89103,98,24,236,B,95.0,89.73684211,4.0,45,-1,-1,0,1,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,1,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
wT-J6sib_NSr8rcH2aTcAA,89103,57,14,128,A,95.0,92.5,2.5,41,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,1,3,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,0,1,3,-1,-1,-1,-1,-1,-1,0
E9YrPcoz_USW31ZBIiMeMg,89101,50,112,129,A,95.0,92.14285714,4.5,43,-1,-1,0,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TUfb2lH2nwKqu_IyM8wA-A,89119,35,48,70,A,95.0,90.0,3.5,9,-1,-1,0,0,-1,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1,-1,-1,0,-1,3,-1,0,0,-1,0,1,4,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2dCnTMv3Hh-fM8bOjYS4Xw,89146,76,113,193,A,95.0,91.66666667,3.5,350,-1,-1,1,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,1,1,2,0,0,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
RRw9I8pHt5PzgYGT2QeODw,89145,37,98,73,A,95.0,95.0,4.0,505,-1,-1,2,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,1
5PP6BwtNYlPARHApB9lzcQ,89146,20,48,32,A,95.0,95.0,4.0,101,-1,-1,2,1,-1,-1,3,0,0,1,1,-1,0,0,-1,-1,0,-1,0,0,2,-1,1,1,0,1,-1,0,0,-1,1,1,1,0,1,1,1,1,1,0,0,-1,2,-1,-1,1,-1,-1,-1,1
b0WztBYRaswkUARxLQ1aKg,89123,25,56,34,C,95.0,72.85714286,4.0,38,-1,-1,2,1,-1,-1,3,1,-1,1,1,-1,0,0,-1,-1,-1,-1,0,0,2,-1,1,1,0,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,1,0,-1,2,-1,-1,0,-1,-1,-1,1
ASYsl1vHY0aKRXlPtHeCWQ,89119,8,20,20,A,95.0,95.0,3.5,16,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kkdm8TM6qTaVnrz5XsG0hQ,89119,78,99,155,A,95.0,91.875,4.5,272,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,0,1,1,1,0,1,-1,1,0,1,0,-1,2,-1,-1,-1,1,1,-1,0
8945PbOxSjb6hwHdVWWUIw,89169,30,72,98,A,95.0,91.66666667,2.5,10,-1,-1,1,0,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,2,1,1,1,-1,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1
Oyo5CWthu2upxxaf69MfIg,89146,33,80,120,B,95.0,86.25,3.5,28,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ai8nfTBNvL579cjIuqZajQ,89117,45,11,100,A,95.0,94.23076923,4.0,169,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,1,0,1,0,-1,2,-1,1,-1,-1,1,-1,0
lgThAiX5kMvSxizl2tQ1hA,89102,8,20,20,A,95.0,95.0,4.0,17,-1,-1,0,0,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,-1,1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9MK66QkfnTp6BxZudH9wxg,89110,42,74,98,A,95.0,92.69230769,3.5,57,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,1,0,0,-1,1,1,-1,-1,-1,-1,1,-1,-1
XjsCGzq5P1pCiAHotA9HCw,89123,26,28,90,B,95.0,89.28571429,4.0,12,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jur1iiejUFw_YCkfDfy1gQ,89146,88,122,168,A,95.0,92.27272727,3.5,832,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,1,1,-1,-1
eTUDAJdOHBwKa2yaD_jB6Q,89148,23,27,53,B,95.0,84.44444444,3.5,42,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,0,-1,1,1,1,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jOSB_Sc4B3IsI5-MJluBsg,89178,18,3,31,A,95.0,95.0,4.5,132,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
T6mV9V8sfyW3Wj5tsKgabw,89102,121,151,244,B,95.0,88.68421053,3.0,24,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
5TeA1dyLR7MIor-DfIrYog,89104,62,80,150,A,95.0,91.42857143,4.0,38,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1
LTpH7PllA7ruroTZRXnWqw,89104,29,53,52,A,95.0,95.0,4.0,20,-1,-1,0,-1,-1,-1,-1,1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,0,0,-1,0,1,1,0,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NnoJ7MBgV_F-bv7FA_X_BA,89101,38,117,107,A,95.0,93.46153846,4.0,79,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,1,1,1,-1,1,1,1,-1,1,3,-1,-1,-1,-1,-1,-1,1
f4wR4t1uXCXFY7xBslzMcw,89118,1,5,5,A,95.0,95.0,3.5,6,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,0,-1,0,0,1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
HUwzarG0givckxXWTF5lIQ,89139,5,12,12,A,95.0,95.0,4.0,189,-1,-1,0,1,-1,-1,-1,0,0,1,0,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,0,-1,-1,2,-1,-1,-1,-1,-1,-1,1
4EfiNcKSsafogIhAjwv0gg,89147,40,102,82,A,95.0,93.33333333,4.0,155,-1,-1,1,1,-1,-1,3,1,1,1,1,-1,1,0,-1,-1,0,-1,0,1,2,-1,1,1,-1,1,-1,0,0,-1,1,1,2,1,1,1,1,1,1,0,1,1,2,-1,-1,-1,-1,1,-1,-1
0jtRI7hVMpQHpUVtUy4ITw,89128,53,107,126,A,95.0,92.14285714,4.0,242,-1,-1,1,1,-1,-1,-1,1,0,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,0,-1,-1,3,-1,1,-1,-1,1,-1,-1
p5rpYtxS5xPQjt3MXYVEwA,89123,55,74,108,A,95.0,92.5,4.0,678,-1,-1,0,1,-1,-1,1,1,-1,1,1,-1,1,0,-1,-1,-1,0,1,1,3,-1,1,1,-1,1,-1,1,0,-1,0,1,2,0,0,1,1,1,1,0,1,-1,3,-1,1,-1,1,1,-1,-1
JbopSXzZIy7id23GJsO9pA,89117,78,123,177,A,95.0,91.5,2.5,188,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,4,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,1,0,0,-1,4,-1,-1,-1,-1,-1,-1,-1
wwgH65yjLssksjz8ASU3QA,89102,33,3,60,B,95.0,82.5,3.0,81,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1BrHyiZON7u_ef-qt4_Uw,89102,96,0,211,B,95.0,89.70588235,3.5,147,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KhYA1VGwy1naIiIAvPfolw,89147,57,301,148,B,65.0,83.57142857,3.5,16,-1,-1,0,0,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
gpflXHwzORmGqJNgkKtkEA,89183,17,28,46,A,95.0,95.0,4.0,47,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
S6V63OzrCaj22BQJeKBDCw,89139,56,19,117,A,95.0,92.36842105,3.5,38,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0
1mkBh9tt9BnN6bGKsPGLGQ,89123,1,9,9,A,95.0,95.0,3.0,32,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
xBWTtwUd3tFCX5vobs2p7A,89169,33,32,61,A,95.0,93.88888889,3.5,50,-1,-1,2,1,-1,-1,3,0,-1,1,2,-1,1,0,-1,-1,0,-1,0,-1,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,0,-1,1,1,0,-1,0,-1,1,-1,-1,-1,1,-1,-1,-1,-1
Os1n1_idfw9vv9kwULGJnQ,89102,149,30,364,B,95.0,87.5,4.5,782,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,1,1,-1,1
o4GOd5mOs0AwvHgKb9o-Dw,89122,28,47,38,B,95.0,86.25,4.0,6,-1,-1,2,0,-1,-1,1,0,-1,1,0,-1,1,0,-1,-1,-1,-1,1,0,-1,-1,1,1,0,1,-1,0,-1,-1,0,1,1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
RUJfBZJuYEGgKYRW6mIzCQ,89102,7,6,25,A,95.0,91.66666667,4.0,17,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,1,0,-1,1,1,1,0,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
XvXPivT5QJDTfTY2A5AHzg,89102,21,42,46,A,95.0,95.0,3.0,13,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,0,-1,1,0,-1,0,1,2,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
r7UZDbth0NtbZDJKq1-JyQ,89130,30,42,93,B,95.0,88.33333333,4.0,18,-1,-1,1,0,-1,-1,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4vwhK3Uxlp2gBtQuP78NOA,89169,50,54,98,B,95.0,88.33333333,3.5,16,-1,-1,2,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,0,-1,0,0,-1,1,1,1,0,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TkrydveE1Laf_LHoKFALNw,89103,91,0,222,B,95.0,87.94117647,3.5,29,-1,-1,1,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,0,-1,0,0,-1,0,1,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
xwoM2Zc38DFKv3-8dCU8Pw,89129,38,21,75,A,95.0,94.375,3.0,54,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,2,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
PSRZaGGxXmOmabL2si8pKw,89117,36,27,84,A,95.0,92.0,3.5,246,-1,-1,2,1,0,1,-1,1,-1,1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,1,0,0,-1,-1,1,-1,-1,-1,1,1,-1,1
jb_QTeYTSS642UafKRFs2Q,89117,34,81,70,B,95.0,85.5,4.5,190,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,-1,1,1,1,0,-1,1,-1,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
AxeQEz3-s9_1TyIo-G7UQw,89104,64,64,176,B,95.0,83.75,4.0,87,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,2,0,1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dFh7yxHwFzjscCQgDYv1g,89131,10,21,22,A,95.0,95.0,3.5,5,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,0,1,2,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KBKE7XTLLe2uUqmzuYUyHQ,89130,31,54,66,A,95.0,93.33333333,3.0,38,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,1,1,2,1,1,1,-1,-1,0,0,-1,1,3,-1,-1,-1,-1,-1,-1,1
w4QcDDG4mYyCg48BYE_Frg,89117,40,108,98,A,95.0,91.66666667,4.0,174,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,0,-1,1,0,1,0,1,2,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
pXWgt_1E3ZNvnmKrAsqzSg,89117,28,88,61,A,95.0,94.09090909,3.5,24,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,-1,0,-1,1,0,-1,0,0,1,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kosTPb88O4Q0XGbVbEOGCA,89146,112,24,269,B,95.0,84.31818182,4.0,210,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,0,-1,-1,2,-1,-1,-1,1,1,-1,1
8OaXvfag7E7oznV4rVb7vg,89142,42,27,100,B,95.0,81.11111111,4.0,79,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
nOkSC1GtMUJ_I70sb0SaeQ,89123,57,108,142,B,95.0,86.66666667,4.0,106,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,1,-1,0,0,-1,1,1,2,0,1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9ehTNgvu0vZgHjWkQqF6KQ,89104,34,112,100,A,95.0,93.57142857,3.0,68,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,1
cFmranpzNq60YuAJDwCWVQ,89139,38,33,75,B,95.0,83.63636364,2.5,82,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,-1,0,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,0
n_K2xa_nqzUqaUJa0S_5tQ,89102,121,136,283,B,95.0,88.68421053,3.0,724,-1,-1,0,1,0,1,-1,0,-1,1,1,-1,0,-1,0,-1,-1,1,-1,1,2,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,1,1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1
pCVQq3jzfrT2CNHAIMMy0g,89130,62,12,92,B,95.0,87.66666667,2.5,59,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,2,-1,-1,0,-1,1,0,1,0,-1,0,1,2,0,0,1,-1,-1,0,0,-1,1,2,-1,-1,-1,-1,-1,-1,-1
Pg08gKwJApGWoHtnq3aWqw,89130,62,12,92,B,95.0,87.66666667,2.5,18,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,-1,1,1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
1ZnVfS-qP19upP_fwOhZsA,89146,47,78,95,B,95.0,83.5,4.0,905,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,1,-1,-1,1,2,-1,0,0,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,1
OYHpqY6-3C-wXR-uPbHhwA,89131,48,48,88,A,95.0,91.25,4.0,222,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,4,-1,-1,1,-1,0,-1,1,0,-1,0,0,2,0,1,1,-1,-1,1,1,0,-1,4,-1,-1,-1,-1,-1,-1,1
ye62ltisuIosDq5F_6V25w,89119,103,510,297,C,65.0,78.0,1.5,15,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,0,-1,0,-1,0,0,-1,0,1,1,0,1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
VA0GbpAN0qpa3bdHJ2a2iA,89101,99,95,289,B,95.0,89.78260870000004,2.0,16,-1,-1,1,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
i53HvxUdQEMllZ1XmpjjyA,89147,94,78,225,B,95.0,84.28571429,2.0,333,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,0,2,-1,-1,0,-1,1,-1,1,0,-1,1,0,2,0,0,1,-1,0,0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
KJ6DuC0Jve9hAtzM2SGNOQ,89110,107,75,255,B,95.0,89.28571429,3.5,28,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0
tP4bAKEDz8aigXVisQYzog,89131,4,20,17,A,95.0,95.0,3.0,4,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,-1,-1,0,1,-1,1,-1,1,0,-1,0,0,-1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
yLiaMaJFq03JxXPk4puloQ,89113,32,8,86,A,95.0,94.09090909,2.5,75,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,4,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,0
YrHVGQ8_Dcs5xCe78CvGmA,89113,32,8,86,A,95.0,94.09090909,2.5,17,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,5,-1,-1,0,-1,3,-1,1,0,-1,0,1,1,0,0,1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
fpM-O9Ul62xizBq9YNO_tQ,89108,90,150,188,A,95.0,90.5,3.0,193,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,0,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,0,1,0,0,-1,3,-1,-1,-1,-1,-1,-1,1
UMqfeCItzQ2glr4d9apGlA,89120,42,68,94,A,95.0,94.09090909,4.5,1045,-1,-1,0,1,-1,-1,-1,1,-1,1,1,0,0,-1,-1,-1,1,-1,-1,1,3,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,1,1,0,1,3,1,-1,-1,1,1,-1,-1
IcnJlauqhHfelo_qp9uKuw,89121,78,108,138,A,95.0,90.71428571,4.0,51,-1,-1,0,0,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,1,0,-1,0,-1,0,0,-1,1,1,1,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
_kdpjoGrIzA64E6aXHA66w,89141,67,73,155,B,95.0,89.28571429,4.0,434,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,0,-1,1,1,-1,-1,1,-1,1,-1,1,0,-1,1,1,2,1,1,1,-1,1,1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1
tpCALADHTuBaCJNgAluj2w,89119,85,162,215,A,95.0,90.78947368,3.0,67,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,4,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,0,0,-1,4,-1,-1,-1,-1,-1,-1,-1
suQugTjSMYMIrK5fAabC_Q,89119,85,162,215,A,95.0,90.78947368,3.5,111,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,0,0,-1,1,3,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,3,-1,-1,-1,-1,-1,-1,0
